cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	data_type	cases.0.samples.0.sample_type	file_name	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.samples.0.tumor_descriptor	file_id	data_category	cases.0.submitter_id	cases.0.samples.0.sample_id	cases.0.case_id	id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id
b89a11f3-c3bc-4029-9341-715f30d8be87	miRNA Expression Quantification	Primary Tumor	c95f61b8-74f7-4561-b930-2e41dbc5a7d0.mirbase21.mirnas.quantification.txt	TCGA-DD-AADS-01A			6d027178-09d7-4dbb-9dee-0a8fa6f29156	Transcriptome Profiling	TCGA-DD-AADS	31a1acbe-df1c-42b1-817a-da0e805c7fb3	460a3cbd-c63c-4e6f-b670-2619687ac5a0	6d027178-09d7-4dbb-9dee-0a8fa6f29156	TCGA-DD-AADS-01A-11R-A41H-13
c2097230-1f80-4aec-8beb-d365d5854b09	miRNA Expression Quantification	Primary Tumor	8ebf57ac-4c32-475d-9d0e-98d64b23d197.mirbase21.mirnas.quantification.txt	TCGA-DD-A4NB-01A			2b76c244-8299-4386-869a-db13f3dca1f1	Transcriptome Profiling	TCGA-DD-A4NB	0a79c3ee-9dd0-4ff7-b079-c9a0aeb08e1f	1983fade-44f1-41e0-8983-f2ce8d649655	2b76c244-8299-4386-869a-db13f3dca1f1	TCGA-DD-A4NB-01A-12R-A25Z-13
0a0f86c5-848a-4e87-8811-d047b890a364	miRNA Expression Quantification	Primary Tumor	e1d950e4-8a82-4f29-b5d4-c900e4d6b6e2.mirbase21.mirnas.quantification.txt	TCGA-CC-A7IF-01A			2f38451e-64c6-4d6b-be9e-d85d68f8a2a0	Transcriptome Profiling	TCGA-CC-A7IF	85bf24dd-ed33-4b46-9739-1994ae3a2c91	e0674b82-2fba-421e-be62-58efd0348d44	2f38451e-64c6-4d6b-be9e-d85d68f8a2a0	TCGA-CC-A7IF-01A-11R-A33A-13
388ff57f-1263-452b-9ed0-91851a8caaff	miRNA Expression Quantification	Primary Tumor	f598c235-a92d-4524-88f2-361ae658ede3.mirbase21.mirnas.quantification.txt	TCGA-G3-A3CG-01A			29234951-8728-4e8c-b32c-b7480b0868ad	Transcriptome Profiling	TCGA-G3-A3CG	d02deece-d8bc-4614-ac26-60a4282fdb07	8a14d153-bbf7-4512-a067-976edfb65f91	29234951-8728-4e8c-b32c-b7480b0868ad	TCGA-G3-A3CG-01A-11R-A214-13
e0ac1712-2aa5-4a3c-a390-5424f6696c66	miRNA Expression Quantification	Primary Tumor	aca86ddd-3dbc-4c4f-983c-96b39cf82560.mirbase21.mirnas.quantification.txt	TCGA-CC-A5UE-01A			f62df775-0a40-45bc-9768-4bb933b95a1a	Transcriptome Profiling	TCGA-CC-A5UE	e8a5ec1d-b962-4b48-8eae-d49bd6291b6b	23d8e6a0-fa79-4323-a0a6-2dea2a319667	f62df775-0a40-45bc-9768-4bb933b95a1a	TCGA-CC-A5UE-01A-11R-A28Z-13
4050bc05-e8da-4adf-981e-519327a7ca39	miRNA Expression Quantification	Primary Tumor	a9a8e5af-cfdc-4ff3-8cff-28be61e254ac.mirbase21.mirnas.quantification.txt	TCGA-BD-A3ER-01A			24ab6eba-9099-4caa-bdd8-4660d8e549f5	Transcriptome Profiling	TCGA-BD-A3ER	7e3bb1d9-c3b4-4af8-85d3-f51f3b77d066	9457a9a1-3dd1-4d88-b1e1-d20aae4491dd	24ab6eba-9099-4caa-bdd8-4660d8e549f5	TCGA-BD-A3ER-01A-11R-A214-13
68d956ab-318f-476c-8bb6-a928e397a82f	miRNA Expression Quantification	Primary Tumor	c704eab3-20b4-4ad3-8d3b-1e72a9b8560a.mirbase21.mirnas.quantification.txt	TCGA-CC-5264-01A			9c9d4ea0-d179-4e85-8fab-0daf7f70a6eb	Transcriptome Profiling	TCGA-CC-5264	ec67465b-dc08-4e09-8af2-3b489bd15393	61902cb6-b041-48ac-aacc-483a28949865	9c9d4ea0-d179-4e85-8fab-0daf7f70a6eb	TCGA-CC-5264-01A-01R-A130-13
ed5cddd1-8d5a-468d-9bcb-3cc45f7f3325	miRNA Expression Quantification	Primary Tumor	4299f87c-507a-468d-86e4-37c3ca74cfc8.mirbase21.mirnas.quantification.txt	TCGA-CC-A123-01A			819a602e-61ad-4152-8039-10589008a100	Transcriptome Profiling	TCGA-CC-A123	98eeca7b-4918-4176-927d-0ac1e48c5d7e	e2f6d3aa-b817-4193-a550-8e53265aa336	819a602e-61ad-4152-8039-10589008a100	TCGA-CC-A123-01A-11R-A130-13
35f80174-ffa0-46be-8b65-16578237edf6	miRNA Expression Quantification	Primary Tumor	cb397725-dd14-428f-a0db-ea518d15ea68.mirbase21.mirnas.quantification.txt	TCGA-EP-A3JL-01A			9c075717-85d9-4d72-b5c1-ea7d322d8e39	Transcriptome Profiling	TCGA-EP-A3JL	93612bcd-f1d2-44dd-8abf-7da2865878ce	a196a937-b17d-4d4a-965b-8af0f4f41367	9c075717-85d9-4d72-b5c1-ea7d322d8e39	TCGA-EP-A3JL-01A-11R-A214-13
e4cbc242-1b8b-4fde-b794-9e4b52a15252	miRNA Expression Quantification	Primary Tumor	f1a9ddc7-d348-45e5-bb51-c0a27b94ed4e.mirbase21.mirnas.quantification.txt	TCGA-DD-AAE7-01A			1821cdf8-4bb9-4920-9f88-c3dc36e4132f	Transcriptome Profiling	TCGA-DD-AAE7	974eae11-2dfb-4f80-8aa7-338076d54204	427fdbf8-1603-466f-a5c6-963bb2ec3dac	1821cdf8-4bb9-4920-9f88-c3dc36e4132f	TCGA-DD-AAE7-01A-11R-A41H-13
4a45d7cc-fde6-4db2-9dc6-3537dc172eed	miRNA Expression Quantification	Primary Tumor	8c7295bb-90cf-4fb3-a177-9f119a251021.mirbase21.mirnas.quantification.txt	TCGA-G3-AAV6-01A			52ee7d1f-779d-435f-b1fb-85462a8fb849	Transcriptome Profiling	TCGA-G3-AAV6	df60f0b3-aa75-41ac-9921-fe3bbc3998eb	a6733fa1-030a-45ed-9c24-0e64164d4998	52ee7d1f-779d-435f-b1fb-85462a8fb849	TCGA-G3-AAV6-01A-21R-A37G-13
4bfcb260-ce69-408a-957b-8c52b8ef73ab	miRNA Expression Quantification	Primary Tumor	083f1b5b-2032-41e0-957f-1d9c57544459.mirbase21.mirnas.quantification.txt	TCGA-XR-A8TF-01A			5fe11706-5d62-4fab-b2ad-fba73f3b7e5c	Transcriptome Profiling	TCGA-XR-A8TF	6ddbc513-b220-4814-835c-274365f30040	1e9f910c-82c0-4222-a62f-b656839307fc	5fe11706-5d62-4fab-b2ad-fba73f3b7e5c	TCGA-XR-A8TF-01A-11R-A36A-13
3ce7c1a8-5c66-46d6-b9cd-7d6369cdf7ec	miRNA Expression Quantification	Primary Tumor	9c644f65-0ebb-4862-98a9-308b81c8fb26.mirbase21.mirnas.quantification.txt	TCGA-G3-AAV5-01A			dd2af6c0-87a7-460d-a680-9d2ff784d42c	Transcriptome Profiling	TCGA-G3-AAV5	4e8b5c38-4e61-4f34-9255-da81ff5db4b7	4dff4242-4a53-4f46-b200-7ed83f6b7808	dd2af6c0-87a7-460d-a680-9d2ff784d42c	TCGA-G3-AAV5-01A-11R-A37G-13
648d9646-40a0-4891-b024-4a34558bf01d	miRNA Expression Quantification	Primary Tumor	777d840d-5f6d-4ff6-ae84-31da3c44e2da.mirbase21.mirnas.quantification.txt	TCGA-2Y-A9HB-01A			34c106a8-3ff8-4d58-a51e-ebbd8e8f25a6	Transcriptome Profiling	TCGA-2Y-A9HB	055fc79d-b598-4dd6-8fc4-a7accb86d90a	b181b591-269c-4e48-b681-243d28772025	34c106a8-3ff8-4d58-a51e-ebbd8e8f25a6	TCGA-2Y-A9HB-01A-11R-A39J-13
f96c6f99-7a70-4fd7-bf6d-4ac5686e8027	miRNA Expression Quantification	Primary Tumor	5edba520-5738-48bd-ac79-bdaedada2ebc.mirbase21.mirnas.quantification.txt	TCGA-MR-A520-01A			cb88e431-14df-45ce-8d08-f766855f80d3	Transcriptome Profiling	TCGA-MR-A520	d7f0e432-c20b-4b2b-8d73-2a235f339be7	25e893ad-a0fd-45ae-9aa9-9bcd7c2ec8e5	cb88e431-14df-45ce-8d08-f766855f80d3	TCGA-MR-A520-01A-11R-A25Z-13
0eb438a0-7ae4-482a-b211-240793f7c107	miRNA Expression Quantification	Primary Tumor	49eca4e4-2ada-42f4-838a-0cbf235807d2.mirbase21.mirnas.quantification.txt	TCGA-DD-A1EE-01A			bcbce124-d8d2-4795-a9a8-ebcff7d6154e	Transcriptome Profiling	TCGA-DD-A1EE	43879fcb-cf8f-4b51-a5a7-1232df941865	654af137-70d9-4ee4-9f69-793e352d30f8	bcbce124-d8d2-4795-a9a8-ebcff7d6154e	TCGA-DD-A1EE-01A-11R-A130-13
ab98393c-af5c-4ada-b999-de967bc067a6	miRNA Expression Quantification	Primary Tumor	59bc176f-d882-4a02-9383-7bd4c63a1f24.mirbase21.mirnas.quantification.txt	TCGA-DD-AAW3-01A			c83c7ab9-6bcf-439d-94b8-582f0d05a266	Transcriptome Profiling	TCGA-DD-AAW3	95c763b1-759b-47a3-8009-de916d6d457e	564b4f4d-3c18-40d5-9d95-916774df600c	c83c7ab9-6bcf-439d-94b8-582f0d05a266	TCGA-DD-AAW3-01A-11R-A41H-13
bc817a61-d1ae-49b7-bd5a-55d8955868f8	miRNA Expression Quantification	Primary Tumor	19171014-6453-4d92-aa2d-5d08dfaf3b97.mirbase21.mirnas.quantification.txt	TCGA-DD-A119-01A			ce72231f-d84c-4b01-96fd-57031e02a8ce	Transcriptome Profiling	TCGA-DD-A119	7f290198-d88f-465c-8b83-d48bdaa57b4b	66c6f413-b7a8-4d7c-9e1d-c4fb257b9e5c	ce72231f-d84c-4b01-96fd-57031e02a8ce	TCGA-DD-A119-01A-11R-A130-13
b18a7098-f3ae-46f9-87fa-26cefe1e7720	miRNA Expression Quantification	Primary Tumor	26933338-7154-4889-bb42-adec893736bd.mirbase21.mirnas.quantification.txt	TCGA-RC-A6M6-01A			63a89375-dd68-4f93-8d36-71d9a3ffcd33	Transcriptome Profiling	TCGA-RC-A6M6	9dc8f8f5-bfec-48df-9ce8-ee9526c6a4d8	a62f065e-7491-493a-87b3-d213cd87091d	63a89375-dd68-4f93-8d36-71d9a3ffcd33	TCGA-RC-A6M6-01A-11R-A32J-13
90050f9c-9aea-4d9c-b42b-3831290ff371	miRNA Expression Quantification	Primary Tumor	342bcb05-1df2-4c6b-993a-c7c5932c2e43.mirbase21.mirnas.quantification.txt	TCGA-KR-A7K0-01A			cd4e115b-10c7-4d39-8d82-63d8408ac7d3	Transcriptome Profiling	TCGA-KR-A7K0	cbd70f3d-2af2-4645-bd83-aed0d0857083	5a7706ba-3cea-41eb-b78a-fd69206daa93	cd4e115b-10c7-4d39-8d82-63d8408ac7d3	TCGA-KR-A7K0-01A-12R-A343-13
1301a629-ad08-4cb7-8ec8-c27f318b0860	miRNA Expression Quantification	Primary Tumor	e9307701-8161-4e20-8922-6a4a9012bd6b.mirbase21.mirnas.quantification.txt	TCGA-RC-A7SH-01A			4bf00b3a-2f94-4424-b231-e2ac974697ab	Transcriptome Profiling	TCGA-RC-A7SH	4006aaa4-b2ec-47fe-b35a-319d16e30dd0	32a98b3d-4cbd-4dcc-ac71-428fafc5e1c3	4bf00b3a-2f94-4424-b231-e2ac974697ab	TCGA-RC-A7SH-01A-11R-A38M-13
b5606d18-491c-4952-be0a-03bda11e2eab	miRNA Expression Quantification	Primary Tumor	14ae1d6b-f3d1-4db2-a838-e6213fd09e90.mirbase21.mirnas.quantification.txt	TCGA-BW-A5NP-01A			0ca2657a-871a-4033-9b0d-4d1d35c17195	Transcriptome Profiling	TCGA-BW-A5NP	c13884b6-eaef-4e1c-8fa7-5fe76548d32f	56a82a56-0241-4d3d-9de2-696b0c36df91	0ca2657a-871a-4033-9b0d-4d1d35c17195	TCGA-BW-A5NP-01A-11R-A27R-13
5b4bf2f6-bb86-459b-bbf3-ba9b8eed9043	miRNA Expression Quantification	Solid Tissue Normal	c7339bf1-f0bc-45a6-a623-2c593268008a.mirbase21.mirnas.quantification.txt	TCGA-DD-A1EE-11A			1456ab29-8dd8-41c4-a09b-46de3a02ca15	Transcriptome Profiling	TCGA-DD-A1EE	d9fd7e08-27aa-4081-96fe-86b7ec06d3df	654af137-70d9-4ee4-9f69-793e352d30f8	1456ab29-8dd8-41c4-a09b-46de3a02ca15	TCGA-DD-A1EE-11A-11R-A130-13
73c9f1a7-ee04-47e1-88bb-f50f23669475	miRNA Expression Quantification	Primary Tumor	42bacae0-6c7d-4f8f-90b3-0c9a446c69d5.mirbase21.mirnas.quantification.txt	TCGA-CC-A7IH-01A			fa5184ec-8a65-4bef-b503-4f739c88c40e	Transcriptome Profiling	TCGA-CC-A7IH	40f9f3b1-545d-4743-912c-9c92aac5f396	e4e0bc11-ad61-4419-857c-44fb5c7877a3	fa5184ec-8a65-4bef-b503-4f739c88c40e	TCGA-CC-A7IH-01A-11R-A33A-13
c70be1d2-3317-4e0f-bef9-47f0b07a7f5e	miRNA Expression Quantification	Primary Tumor	bbd7a051-b040-4622-8a3b-d4a139a4d1da.mirbase21.mirnas.quantification.txt	TCGA-O8-A75V-01A			aba11ffa-20d8-44d0-b04c-c4b8680099c9	Transcriptome Profiling	TCGA-O8-A75V	2953eefa-b97d-4328-90e1-5f991e2c2713	76cc9c06-0827-465e-bab3-5f4115295ebe	aba11ffa-20d8-44d0-b04c-c4b8680099c9	TCGA-O8-A75V-01A-11R-A32J-13
52461d48-7211-4a34-878d-f37a34df03f4	miRNA Expression Quantification	Primary Tumor	33940733-3ad4-4d76-974e-82b216a415e7.mirbase21.mirnas.quantification.txt	TCGA-DD-AADD-01A			313c0dc6-2c2a-4fe9-8892-84ccefbf3933	Transcriptome Profiling	TCGA-DD-AADD	e5819156-d6d0-4295-9787-65ab37c3d900	b44f664c-444c-4c64-a407-52fd9b55f178	313c0dc6-2c2a-4fe9-8892-84ccefbf3933	TCGA-DD-AADD-01A-11R-A41H-13
f1b1bc66-62cd-47c1-9c18-2ada967681ed	miRNA Expression Quantification	Primary Tumor	7f1e1a91-aa48-4fdb-bb19-cbc09dd557b3.mirbase21.mirnas.quantification.txt	TCGA-BD-A3EP-01A			d2cc659e-1220-4bc7-a049-5e97c1d53ed1	Transcriptome Profiling	TCGA-BD-A3EP	553dfa2d-c496-4982-8ba1-32d5054864be	de302b98-250d-42fe-9945-11e1b2bbd3c6	d2cc659e-1220-4bc7-a049-5e97c1d53ed1	TCGA-BD-A3EP-01A-11R-A22J-13
a01bf720-e8c8-4bfe-98cf-86c3f0e80190	miRNA Expression Quantification	Primary Tumor	fd25ab2b-b048-400c-bab5-38bf4a039640.mirbase21.mirnas.quantification.txt	TCGA-DD-A1EA-01A			fa63ce14-b9b5-4041-9df7-3b86ba9ede16	Transcriptome Profiling	TCGA-DD-A1EA	ad574b69-318d-449a-ad7d-78de9de5a042	8052c374-9435-4588-b970-68565c56dbb7	fa63ce14-b9b5-4041-9df7-3b86ba9ede16	TCGA-DD-A1EA-01A-11R-A130-13
64c7e57f-ba2f-4cf6-b02f-d0bfa60fb047	miRNA Expression Quantification	Solid Tissue Normal	0688773f-5979-42e2-89a4-9b2ebc66efb3.mirbase21.mirnas.quantification.txt	TCGA-BC-A10T-11A			b4bead2c-1f1b-4927-8d3f-4102a2065290	Transcriptome Profiling	TCGA-BC-A10T	055e602f-5d95-432d-afcc-627f1f032464	8a9cde9a-c38c-423e-bc14-354ee26468c9	b4bead2c-1f1b-4927-8d3f-4102a2065290	TCGA-BC-A10T-11A-11R-A130-13
05ba523b-0443-4263-b5cb-772520bf85e1	miRNA Expression Quantification	Primary Tumor	8a66f451-5529-47a5-86ee-9ba8761739fc.mirbase21.mirnas.quantification.txt	TCGA-G3-A3CI-01A			9f98efc1-6ed0-4adc-aec9-6579c5f08b73	Transcriptome Profiling	TCGA-G3-A3CI	2c1ac52f-293b-4cc1-9c90-2870cc4b14e1	b5465221-78fe-40a8-abec-bed600602dd4	9f98efc1-6ed0-4adc-aec9-6579c5f08b73	TCGA-G3-A3CI-01A-11R-A214-13
d8f8c541-e998-4400-bbc4-5588cb2bf84b	miRNA Expression Quantification	Primary Tumor	03143e09-b5e5-4cea-bb79-6f016da1fe3a.mirbase21.mirnas.quantification.txt	TCGA-DD-AAD0-01A			bfbcd966-1e96-467e-a8c5-436ce45ba9b4	Transcriptome Profiling	TCGA-DD-AAD0	387f3824-23a9-4acb-b330-ea2573f8dc0d	09790a9b-cc2f-4d7e-a971-8fb4ecd9f791	bfbcd966-1e96-467e-a8c5-436ce45ba9b4	TCGA-DD-AAD0-01A-11R-A41H-13
e72d20dc-5a92-4005-8491-c40dac8a413d	miRNA Expression Quantification	Primary Tumor	5f0183e5-bd0a-42fa-b2b3-c7097a135c13.mirbase21.mirnas.quantification.txt	TCGA-DD-AADR-01A			450a3db7-c6e6-43ec-b6f3-d21e186cc02a	Transcriptome Profiling	TCGA-DD-AADR	44b29302-be2e-4e06-864a-44df6155250b	899d8ea5-49dc-4970-8848-ea6ea088a272	450a3db7-c6e6-43ec-b6f3-d21e186cc02a	TCGA-DD-AADR-01A-11R-A41H-13
be6706c2-8353-4c98-b82a-e0d78c91fe14	miRNA Expression Quantification	Solid Tissue Normal	1cad3ea0-5791-4db3-834f-e20a69e43c6b.mirbase21.mirnas.quantification.txt	TCGA-DD-A11C-11A			e3a55804-afc4-49fb-acea-0d20a70c3605	Transcriptome Profiling	TCGA-DD-A11C	f115356f-bccb-4718-9fd1-73bca239cbe4	023a1ad1-fb16-437e-9806-5063b47f76bd	e3a55804-afc4-49fb-acea-0d20a70c3605	TCGA-DD-A11C-11A-11R-A130-13
8282de88-1b45-47bc-add1-48b99c8b82b9	miRNA Expression Quantification	Solid Tissue Normal	b8aef3cd-383c-455f-918a-cfd7405ef7f5.mirbase21.mirnas.quantification.txt	TCGA-DD-A1EI-11A			a0bf4b4f-24b5-44a0-bfdf-585004d60743	Transcriptome Profiling	TCGA-DD-A1EI	48f02d39-0821-4a45-87a1-11349283e105	3acf7438-fd65-442c-8a30-68b6714537f3	a0bf4b4f-24b5-44a0-bfdf-585004d60743	TCGA-DD-A1EI-11A-11R-A130-13
b1eb4c06-913b-4cf0-8f90-d62cd4c092fa	miRNA Expression Quantification	Primary Tumor	972201d5-1b6f-4a8d-8fdb-34163ed87cd2.mirbase21.mirnas.quantification.txt	TCGA-DD-AACE-01A			9c533a3a-17b2-4931-94d9-2269eacafddc	Transcriptome Profiling	TCGA-DD-AACE	ffaf08d5-9193-45f3-91b3-b32a78dd6724	abbcf6bd-4683-45ac-947a-51ae6ef0a244	9c533a3a-17b2-4931-94d9-2269eacafddc	TCGA-DD-AACE-01A-11R-A41H-13
53dc623e-e840-4b37-9027-bb22da58b223	miRNA Expression Quantification	Primary Tumor	c0dc9da0-5321-4ea3-a240-a17fb715208d.mirbase21.mirnas.quantification.txt	TCGA-DD-AACC-01A			e0045881-1ea8-4cd7-92a8-fdc61954b9a1	Transcriptome Profiling	TCGA-DD-AACC	9e4d2c81-e63b-4807-bdd5-f3192b95b3ad	ed8c0d53-5db0-4b77-95ec-15971926e313	e0045881-1ea8-4cd7-92a8-fdc61954b9a1	TCGA-DD-AACC-01A-11R-A41H-13
4d68ffc7-a194-4b0f-8edb-6608486ccaf0	miRNA Expression Quantification	Primary Tumor	236884e8-0123-42cd-a95e-651d8c5b21c9.mirbase21.mirnas.quantification.txt	TCGA-DD-A115-01A			272ab114-d1bf-4197-961a-d51e66181b55	Transcriptome Profiling	TCGA-DD-A115	670ffb57-959a-496a-bd9f-d04f71b0c357	45b566d7-f120-471c-a94a-be7936889f2d	272ab114-d1bf-4197-961a-d51e66181b55	TCGA-DD-A115-01A-11R-A130-13
b74de374-a3b6-47a9-ab9d-f7e3ff4dc34d	miRNA Expression Quantification	Primary Tumor	2447723d-3a89-48b6-aa99-63c566454297.mirbase21.mirnas.quantification.txt	TCGA-ES-A2HT-01A			10c13305-fa56-429d-880a-2827f64503ae	Transcriptome Profiling	TCGA-ES-A2HT	9b68c72d-30d4-4a7a-ade7-a2bde50a84f2	7dd3bda9-3a0a-46fa-b052-a6d24b847804	10c13305-fa56-429d-880a-2827f64503ae	TCGA-ES-A2HT-01A-12R-A17X-13
ca748048-3cf6-44ea-88c7-bcd93af6ae62	miRNA Expression Quantification	Primary Tumor	1da9bf4c-70ae-4550-bb32-49c7c297f7a9.mirbase21.mirnas.quantification.txt	TCGA-BW-A5NO-01A			e80375bd-65f0-44e0-81fa-c7d0c7463b90	Transcriptome Profiling	TCGA-BW-A5NO	3cbd785d-cad5-4299-8fe8-695ca8db726d	ee63c44b-91f4-4004-8dea-192eab527036	e80375bd-65f0-44e0-81fa-c7d0c7463b90	TCGA-BW-A5NO-01A-11R-A27R-13
2f3f6b73-759f-4547-ad21-c835c2e3b86d	miRNA Expression Quantification	Primary Tumor	186eef89-94fb-4a1c-9a81-f37733cea0f6.mirbase21.mirnas.quantification.txt	TCGA-DD-AAE8-01A			f826811c-bffa-4363-9dcb-45a038ce36ec	Transcriptome Profiling	TCGA-DD-AAE8	99fcb09e-a7db-4218-983d-3f6df4872996	b929ece7-6caf-4081-83d3-9923306b4a8a	f826811c-bffa-4363-9dcb-45a038ce36ec	TCGA-DD-AAE8-01A-11R-A41H-13
1f5cc2dc-cc0b-40b8-b0f2-852a0c326875	miRNA Expression Quantification	Primary Tumor	e965389c-978f-4429-a424-6577705c7501.mirbase21.mirnas.quantification.txt	TCGA-K7-A6G5-01A			1360fa1d-dc8a-4b50-b791-5ea38cf8c909	Transcriptome Profiling	TCGA-K7-A6G5	63a726a2-46cd-48dc-bab7-195b16fb0f25	81eddcda-0069-4652-9dc6-8aac89cba1ff	1360fa1d-dc8a-4b50-b791-5ea38cf8c909	TCGA-K7-A6G5-01A-11R-A310-13
597d38a5-9f89-4889-9107-dbf2ff5f36cf	miRNA Expression Quantification	Primary Tumor	b6ae2a2c-d7f2-4f2f-805e-b6b2d9582e27.mirbase21.mirnas.quantification.txt	TCGA-DD-AACB-01A			304a419c-e330-4d14-aa94-7c4f6f43d257	Transcriptome Profiling	TCGA-DD-AACB	b6104862-f135-46a7-86a4-1e12b96386e6	6d2e8bc2-ca86-41c1-ae49-289e20fce758	304a419c-e330-4d14-aa94-7c4f6f43d257	TCGA-DD-AACB-01A-11R-A41H-13
39536e96-6e90-4e64-85c2-dd72d8f66fc9	miRNA Expression Quantification	Primary Tumor	fad661ce-7835-444c-9205-f93085723284.mirbase21.mirnas.quantification.txt	TCGA-DD-AAD5-01A			faeff7d6-563f-48f3-a7d2-855b1964bd87	Transcriptome Profiling	TCGA-DD-AAD5	3a5f387a-a6c4-479f-a172-ee734fbbb365	6312d5b5-68ad-4d4f-a0a9-03d895ae30f9	faeff7d6-563f-48f3-a7d2-855b1964bd87	TCGA-DD-AAD5-01A-11R-A41H-13
97a0ff24-10df-4758-8578-123f64ac1abc	miRNA Expression Quantification	Primary Tumor	3a52c147-c498-477f-8c2a-35b4240b3364.mirbase21.mirnas.quantification.txt	TCGA-DD-A1EB-01A			1e9ee1ce-e05a-4dc2-9718-c3a9d24a2916	Transcriptome Profiling	TCGA-DD-A1EB	fee48a64-cf2f-4ae9-b3cf-315410d8e8ae	68015cc7-d3a1-4c90-b8fb-5d14143d9960	1e9ee1ce-e05a-4dc2-9718-c3a9d24a2916	TCGA-DD-A1EB-01A-11R-A130-13
753107e0-4a60-46d4-8910-7e677b222818	miRNA Expression Quantification	Primary Tumor	369d9ca8-1583-4490-b0c4-3072d9f8cee1.mirbase21.mirnas.quantification.txt	TCGA-T1-A6J8-01A			6a83378e-4b5e-4fd2-a681-cbb322b56713	Transcriptome Profiling	TCGA-T1-A6J8	44173ac6-a31d-4034-8e96-db1fd1daadbb	59f163d2-6a7c-41b8-b4d6-f07174dafc6e	6a83378e-4b5e-4fd2-a681-cbb322b56713	TCGA-T1-A6J8-01A-11R-A32J-13
acae064f-875f-4d8b-a846-8408c3533ca0	miRNA Expression Quantification	Primary Tumor	ff2c34e5-cd30-4bc5-bda7-dda749ed0eeb.mirbase21.mirnas.quantification.txt	TCGA-BC-A5W4-01A			160e2c2f-33c1-4116-9241-5ca315b762d0	Transcriptome Profiling	TCGA-BC-A5W4	7b9c40bf-6ad0-491e-84fc-f835fe3589c5	6bb5d506-8fca-43f3-90a6-03c915d7ede2	160e2c2f-33c1-4116-9241-5ca315b762d0	TCGA-BC-A5W4-01A-11R-A28Z-13
bd7d2154-c9b5-43e5-8003-e6b84fb41918	miRNA Expression Quantification	Primary Tumor	9544a26b-3c44-44db-958f-444a62b5aee8.mirbase21.mirnas.quantification.txt	TCGA-2Y-A9H1-01A			d4faa7bf-fcc1-40cd-b9c6-bbc051eccb85	Transcriptome Profiling	TCGA-2Y-A9H1	379fce58-0772-41bb-9153-dc00ecc30cec	9c5e2438-f587-4935-92f0-4bfd57468eaa	d4faa7bf-fcc1-40cd-b9c6-bbc051eccb85	TCGA-2Y-A9H1-01A-11R-A38M-13
4b4989cf-e812-4820-9330-219aa1b41670	miRNA Expression Quantification	Primary Tumor	b53da069-da4d-4c2a-a8de-3ccdaaf6eb45.mirbase21.mirnas.quantification.txt	TCGA-DD-AACD-01A			e027e7af-8ff0-4b8d-bdf2-40de2db5d447	Transcriptome Profiling	TCGA-DD-AACD	3c6d6d34-3bed-49ef-8737-5c96a6e79e16	41fb30aa-63b4-4cc6-a275-b77048612fa0	e027e7af-8ff0-4b8d-bdf2-40de2db5d447	TCGA-DD-AACD-01A-11R-A41H-13
5cdb2a66-df35-41d8-b7f2-eb427a9584d1	miRNA Expression Quantification	Primary Tumor	383b1f5e-651e-4f4d-9241-5c4b330a5184.mirbase21.mirnas.quantification.txt	TCGA-RC-A7SF-01A			bc1ec616-b025-4a39-8d99-d86c9d1b0279	Transcriptome Profiling	TCGA-RC-A7SF	ffaa3256-0dc7-4e99-9ed5-cac165f3750e	714a6878-ed2a-47f3-9755-b705ac144d68	bc1ec616-b025-4a39-8d99-d86c9d1b0279	TCGA-RC-A7SF-01A-11R-A358-13
8618061e-5228-451d-b28f-3f96e4f0fa4e	miRNA Expression Quantification	Primary Tumor	4cb977db-be5f-497d-a4a2-96e6873699dd.mirbase21.mirnas.quantification.txt	TCGA-PD-A5DF-01A			5eac0fae-f4b5-41a4-827d-2cadde63c060	Transcriptome Profiling	TCGA-PD-A5DF	0b88d087-50fb-4893-ae37-2fc5990a5b15	1987b453-f97d-45c7-9c89-b9a33313d645	5eac0fae-f4b5-41a4-827d-2cadde63c060	TCGA-PD-A5DF-01A-11R-A27R-13
1ff7b63c-66c2-4772-80d5-94ae5b40dc70	miRNA Expression Quantification	Primary Tumor	ad114591-0409-4bc5-8f0b-dbb44a5ad0eb.mirbase21.mirnas.quantification.txt	TCGA-DD-A73C-01A			7fc47329-c638-4ff1-98f1-58f7645b95ef	Transcriptome Profiling	TCGA-DD-A73C	2473ff5a-9cd4-4695-b5f3-36a30e2a04a1	79f9331c-9e00-4277-a9d1-7c848e132134	7fc47329-c638-4ff1-98f1-58f7645b95ef	TCGA-DD-A73C-01A-12R-A33A-13
317b539b-9d34-4b62-b83f-136781ac91fb	miRNA Expression Quantification	Primary Tumor	8c74c2c6-7e5b-48a5-a714-5c93be6105e0.mirbase21.mirnas.quantification.txt	TCGA-2Y-A9H7-01A			d99487de-1d53-4f04-aa88-f97260eea04d	Transcriptome Profiling	TCGA-2Y-A9H7	47b918da-fc82-40f9-a6f3-e8b2df75188b	18602ec8-aed1-4515-b0d1-0db6d1cbb2c4	d99487de-1d53-4f04-aa88-f97260eea04d	TCGA-2Y-A9H7-01A-11R-A39J-13
